dbn,name,primary_address,city,zip,latitude,longitude
29Q355,Collaborative Arts Middle School,145-00 SPRINGFIELD BOULEVARD,QUEENS,11413,40.6648583,-73.7590877
29Q356,Community Voices Middle School,145-00 SPRINGFIELD BOULEVARD,QUEENS,11413,40.6648583,-73.7590877
29Q492,"Mathematics, Science Research and Technology Magnet High School",207- 01 116TH AVENUE,QUEENS,11411,40.6981894,-73.7460089
29Q494,"Law, Government and Community Service High School",207- 01 116TH AVENUE,QUEENS,11411,40.6981894,-73.7460089
29Q496,"Business, Computer Applications & Entrepreneurship High School",207- 01 116TH AVENUE,QUEENS,11411,40.6981894,-73.7460089
29Q498,Humanities & Arts Magnet High School,207- 01 116TH AVENUE,QUEENS,11411,40.6981894,-73.7460089
30Q002,P.S. 002 Alfred Zimberg,75-10 21 AVENUE,QUEENS,11370,40.7703543,-73.894173
30Q010,I.S. 010 Horace Greeley,45-11 31ST AVE,QUEENS,11103,40.7595184,-73.9124987
30Q011,P.S. 011 Kathryn Phelan,54-25 SKILLMAN AVENUE,QUEENS,11377,40.7455172,-73.909077
30Q017,P.S. 017 Henry David Thoreau,28-37 29 STREET,QUEENS,11102,40.7685353,-73.9228596
30Q069,P.S. 069 Jackson Heights,77-02 37 AVENUE,QUEENS,11372,40.748779,-73.888449
30Q070,P.S. 070 Queens,30-45 42 STREET,QUEENS,11103,40.761734,-73.913973
30Q076,P.S. 076 William Hallet,36-36 10 STREET,QUEENS,11106,40.760848,-73.941632
30Q078,P.S./I.S. 78Q,48-09 CENTER BOULEVARD,QUEENS,11109,40.7445722,-73.9580268
30Q084,P.S. 084 Steinway,22-45 41 STREET,QUEENS,11105,40.7711822,-73.906108
30Q085,P.S. 085 Judge Charles Vallone,23-70 31 STREET,QUEENS,11105,40.7727445,-73.9148661
30Q092,P.S. 092 Harry T. Stewart Sr.,99-01 34 AVENUE,QUEENS,11368,40.7557932,-73.8687234
30Q111,P.S. 111 Jacob Blackwell,37-15 13 STREET,QUEENS,11101,40.7585062,-73.9393628
30Q112,P.S. 112 Dutch Kills,25-05 37 AVENUE,QUEENS,11101,40.7572814,-73.9339038
30Q122,P.S. 122 Mamie Fay,21-21 DITMARS BOULEVARD,QUEENS,11105,40.7805462,-73.9160082
30Q126,Albert Shanker School for Visual and Performing Arts,31-51 21 STREET,QUEENS,11106,40.7661011,-73.9299135
30Q127,P.S. 127 Aerospace Science Magne,98-01 25 AVENUE,QUEENS,11369,40.7649787,-73.8711964
30Q141,I.S. 141 The Steinway,37-11 21 AVENUE,QUEENS,11105,40.7758926,-73.9045645
30Q145,I.S. 145 Joseph Pulitzer,33-34 80 STREET,QUEENS,11372,40.75439,-73.887512
30Q148,P.S. 148 Queens,89-02 32 AVENUE,QUEENS,11369,40.7576279,-73.878619
30Q149,P.S. 149 Christa Mcauliffe,93-11 34 AVENUE,QUEENS,11372,40.755764,-73.874457
30Q150,P.S. 150 Queens,40-01 43 AVENUE,QUEENS,11104,40.7457471,-73.9233202
30Q151,P.S. 151 Mary D. Carter,50-05 31 AVENUE,QUEENS,11377,40.7576338,-73.9083998
30Q152,P.S. 152 Gwendoline N. Alleyne School,33-52 62 STREET,QUEENS,11377,40.752606,-73.900314
30Q166,P.S. 166 Henry Gradstein,33-09 35 AVENUE,QUEENS,11106,40.7573919,-73.9263612
30Q171,P.S. 171 Peter G. Van Alst,14-14 29 AVENUE,QUEENS,11102,40.7710982,-73.9294621
30Q204,I.S. 204 Oliver W. Holmes,36-41 28 STREET,QUEENS,11106,40.7571524,-73.9324124
30Q212,P.S. 212,34-25 82 STREET,QUEENS,11372,40.7529623,-73.8848599
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,86-15 37 AVENUE,QUEENS,11372,40.750434,-73.879973
30Q227,I.S. 227 Louis Armstrong,32-02 JUNCTION BOULEVARD,QUEENS,11369,40.757566,-73.874573
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,32-63 93 STREET,QUEENS,11369,40.7568817,-73.8751705
30Q230,I.S. 230,73-10 34 AVENUE,JACKSON HEIGHTS,11372,40.752603,-73.89287
30Q234,P.S. 234,30-15 29 STREET,QUEENS,11102,40.7670376,-73.9231917
30Q235,Academy for New Americans,30-14 30 STREET,QUEENS,11102,40.767386,-73.9222655
30Q258,Energy Tech High School,36-41 28 STREET,QUEENS,11106,40.7571524,-73.9324124
30Q280,P.S. 280,34-20 94TH STREET,QUEENS,11372,40.7542123,-73.8737602
30Q286,"Young Women's Leadership School, Astoria",23-15 NEWTOWN AVENUE,QUEENS,11102,40.7713192,-73.9241835
30Q291,Hunters Point Community Middle School,1-50 51ST AVENUE,QUEENS,11101,40.7430801,-73.9592507
30Q301,Academy for Careers in Television and Film,1-50 51ST AVENUE,QUEENS,11101,40.7430801,-73.9592507
30Q329,East Elmhurst Community School,26-25 97TH STREET,QUEENS,11369,40.7616631,-73.871961
30Q445,William Cullen Bryant High School,48-10 31 AVENUE,QUEENS,11103,40.7576896,-73.9103778
30Q450,Long Island City High School,14-30 BROADWAY,QUEENS,11106,40.7656043,-73.9329667
30Q501,Frank Sinatra School of the Arts High School,35-12 35TH AVENUE,QUEENS,11106,40.756281,-73.9250271
30Q502,Information Technology High School,21-16 44TH ROAD,QUEENS,11101,40.748656,-73.9467929
30Q555,Newcomers High School,28-01 41 AVENUE,QUEENS,11101,40.7514349,-73.9369976
30Q575,Academy of American Studies,28-04 41 AVENUE,LONG ISLAND CITY,11101,40.7513302,-73.9374509
30Q580,Baccalaureate School for Global Education,34-12 36 AVENUE,QUEENS,11106,40.754985,-73.926962
31R001,P.S. 001 Tottenville,58 SUMMIT STREET,STATEN ISLAND,10307,40.508638,-74.243949
31R002,I.S. R002 George L. Egbert,333 MIDLAND AVENUE,STATEN ISLAND,10306,40.576824,-74.099732
31R003,P.S. 003 The Margaret Gioiosa School,80 SOUTH GOFF AVENUE,STATEN ISLAND,10309,40.520825,-74.211845
31R004,P.S. 004 Maurice Wollin,200 NEDRA LANE,STATEN ISLAND,10312,40.5523598,-74.1957597
31R005,P.S. 005 Huguenot,348 DEISIUS STREET,STATEN ISLAND,10312,40.5301659,-74.1875849
31R006,P.S. 6 Corporal Allan F. Kivlehan School,555 PAGE AVENUE,STATEN ISLAND,10307,40.510187,-74.23014
31R007,I.S. 007 Elias Bernstein,1270 HUGUENOT AVENUE,STATEN ISLAND,10312,40.5240846,-74.1861609
31R008,P.S. 8 Shirlee Solomon,112 LINDENWOOD ROAD,STATEN ISLAND,10308,40.5478977,-74.1519158
31R009,Naples Street Elementary School,1055 TARGEE STREET,STATEN ISLAND,10304,40.60259,-74.090333
31R011,P.S. 11 Thomas Dongan School,50 JEFFERSON STREET,STATEN ISLAND,10304,40.590887,-74.098252
31R013,P.S. 013 M. L. Lindemeyer,191 VERMONT AVENUE,STATEN ISLAND,10305,40.613324,-74.068966
31R014,P.S. 014 Cornelius Vanderbilt,100 TOMPKINS AVENUE,STATEN ISLAND,10304,40.622418,-74.079229
31R016,P.S. 016 John J. Driscoll,80 MONROE AVENUE,STATEN ISLAND,10301,40.639639,-74.079595
31R018,P.S. 018 John G. Whittier,221 BROADWAY,STATEN ISLAND,10310,40.6368506,-74.1174365
31R019,P.S. 019 The Curtis School,780 POST AVENUE,STATEN ISLAND,10310,40.630563,-74.1268879
31R020,P.S. 020 Port Richmond,161 PARK AVENUE,STATEN ISLAND,10302,40.6365121,-74.1329633
31R021,P.S. 21 Margaret Emery-Elm Park,168 HOOKER PLACE,STATEN ISLAND,10303,40.6319443,-74.1467061
31R022,P.S. 022 Graniteville,1860 FOREST AVENUE,STATEN ISLAND,10303,40.6248239,-74.15063
31R023,P.S. 023 Richmondtown,30 NATICK STREET,STATEN ISLAND,10306,40.570765,-74.133222
31R024,I.S. 024 Myra S. Barnes,225 CLEVELAND AVENUE,STATEN ISLAND,10308,40.5452111,-74.1462661
31R026,P.S. 026 The Carteret School,4108 VICTORY BOULEVARD,STATEN ISLAND,10314,40.5915602,-74.1902344
31R027,I.S. 027 Anning S. Prall,11 CLOVE LAKE PLACE,STATEN ISLAND,10310,40.62819,-74.1170227
31R029,P.S. 029 Bardwell,1581 VICTORY BOULEVARD,STATEN ISLAND,10314,40.61404,-74.116199
31R030,P.S. 030 Westerleigh,200 WARDWELL AVENUE,STATEN ISLAND,10314,40.6178774,-74.1330721
31R031,P.S. 031 William T. Davis,55 LAYTON AVENUE,STATEN ISLAND,10301,40.642028,-74.0854559
31R032,P.S. 032 The Gifford School,32 ELVERTON AVENUE,STATEN ISLAND,10308,40.555229,-74.1541713
31R034,I.S. 034 Tottenville,528 ACADEMY AVENUE,STATEN ISLAND,10307,40.507771,-74.24362
31R035,P.S. 35 The Clove Valley School,60 FOOTE AVENUE,STATEN ISLAND,10301,40.6135779,-74.0989589
31R036,P.S. 036 J. C. Drumgoole,255 IONIA AVENUE,STATEN ISLAND,10312,40.5430306,-74.1823593
31R038,P.S. 038 George Cromwell,421 LINCOLN AVENUE,STATEN ISLAND,10306,40.574938,-74.099425
31R039,P.S. 39 Francis J. Murphy Jr.,71 SAND LANE,STATEN ISLAND,10305,40.5976131,-74.0714053
31R041,P.S. 041 New Dorp,216 CLAWSON STREET,STATEN ISLAND,10306,40.5740598,-74.1092157
31R042,P.S. 042 Eltingville,380 GENESEE AVENUE,STATEN ISLAND,10312,40.552214,-74.16904
31R044,P.S. 044 Thomas C. Brown,80 MAPLE PARKWAY,STATEN ISLAND,10303,40.631676,-74.157323
31R045,P.S. 045 John Tyler,58 LAWRENCE AVENUE,STATEN ISLAND,10310,40.6286617,-74.1071855
31R046,P.S. 046 Albert V. Maniscalco,41 REID AVENUE,STATEN ISLAND,10305,40.593764,-74.0806384
31R047,CSI High School for International Studies,100 ESSEX DRIVE,STATEN ISLAND,10314,40.581969,-74.15936
31R048,P.S. 048 William C. Wilcox,1050 Targee Street,Staten Island,10304,40.603026,-74.091967
31R049,I.S. 49 Berta A. Dreyfus,101 WARREN STREET,STATEN ISLAND,10304,40.620441,-74.080722
31R050,P.S. 050 Frank Hankinson,200 ADELAIDE AVENUE,STATEN ISLAND,10306,40.560923,-74.12424
31R051,I.S. 051 Edwin Markham,20 HOUSTON STREET,STATEN ISLAND,10302,40.623272,-74.145533
31R052,P.S. 052 John C. Thompson,450 BUEL AVENUE,STATEN ISLAND,10305,40.582552,-74.089012
31R053,P.S. 053 Bay Terrace,330 DURANT AVENUE,STATEN ISLAND,10308,40.5525404,-74.1370388
31R054,P.S. 054 Charles W. Leng,1060 WILLOWBROOK ROAD,STATEN ISLAND,10314,40.6027429,-74.137439
31R055,P.S. 055 Henry M. Boehm,54 OSBORNE STREET,STATEN ISLAND,10312,40.536622,-74.163061
31R056,P.S. 56 The Louis Desario School,250 KRAMER AVENUE,STATEN ISLAND,10309,40.541838,-74.213937
31R057,P.S. 057 Hubert H. Humphrey,140 PALMA DRIVE,STATEN ISLAND,10304,40.61116,-74.083787
31R058,Space Shuttle Columbia School,77 MARSH AVENUE,STATEN ISLAND,10314,40.582816,-74.160903
31R059,The Harbor View School,300 Richmond Terrace,Staten Island,10301,40.6477881,-74.0832497
31R060,P.S. 060 Alice Austen,55 MERRILL AVENUE,STATEN ISLAND,10314,40.610606,-74.162623
31R061,I.S. 061 William A Morris,445 CASTLETON AVENUE,STATEN ISLAND,10301,40.634527,-74.097992
31R063,Marsh Avenue School for Expeditionary Learning,100 ESSEX DRIVE,STATEN ISLAND,10314,40.581969,-74.15936
31R064,Gaynor McCown Expeditionary Learning School,100 ESSEX DRIVE,STATEN ISLAND,10314,40.581969,-74.15936
31R065,P.S. 65 The Academy of Innovative Learning,98 GRANT STREET,STATEN ISLAND,10301,40.633683,-74.078362
31R069,P.S. 069 Daniel D. Tompkins,144 KEATING PLACE,STATEN ISLAND,10314,40.591461,-74.157336
31R072,I.S. 072 Rocco Laurie,33 FERNDALE AVENUE,STATEN ISLAND,10314,40.5924704,-74.1585325
31R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,211 DANIEL LOW TERRACE,STATEN ISLAND,10301,40.638993,-74.079438
31R075,I.S. 075 Frank D. Paulo,455 HUGUENOT AVENUE,STATEN ISLAND,10312,40.544605,-74.197009
31R078,PS 78,100 TOMPKINS AVENUE,STATEN ISLAND,10304,40.622418,-74.079229
31R080,The Michael J. Petrides School,715 OCEAN TERRACE,STATEN ISLAND,10301,40.6085151,-74.1052026
31R440,New Dorp High School,465 NEW DORP LANE,STATEN ISLAND,10306,40.5694138,-74.1076719
31R445,Port Richmond High School,85 ST JOSEPHS AVENUE,STATEN ISLAND,10302,40.634843,-74.142015
31R450,Curtis High School,105 HAMILTON AVENUE,STATEN ISLAND,10301,40.6449118,-74.080507
31R455,Tottenville High School,100 LUTEN AVENUE,STATEN ISLAND,10312,40.528303,-74.193519
31R460,Susan E. Wagner High School,1200 MANOR ROAD,STATEN ISLAND,10314,40.5986072,-74.1231275
31R470,Concord High School,109 RHINE AVENUE,STATEN ISLAND,10304,40.6109075,-74.0869434
31R600,Ralph R. McKee Career and Technical Education High School,290 ST MARKS PLACE,STATEN ISLAND,10301,40.6428034,-74.0787503
31R605,Staten Island Technical High School,485 CLAWSON STREET,STATEN ISLAND,10306,40.567929,-74.115695
31R861,Staten Island School of Civic Leadership,280 REGIS DRIVE,STATEN ISLAND,10314,40.620326,-74.164432
32K045,P.S./I.S. 045 Horace E. Greene,84 SCHAEFER STREET,BROOKLYN,11207,40.68639,-73.910452
32K075,P.S. 075 Mayda Cortiella,95 GROVE STREET,BROOKLYN,11221,40.693254,-73.921321
32K086,P.S. 086 The Irvington,220 IRVING AVENUE,BROOKLYN,11237,40.7008533,-73.9176344
32K106,P.S. 106 Edward Everett Hale,1328 PUTNAM AVENUE,BROOKLYN,11221,40.6936912,-73.9132348
32K116,P.S. 116 Elizabeth L Farrell,515 KNICKERBOCKER AVENUE,BROOKLYN,11237,40.6981152,-73.9166046
32K123,P.S. 123 Suydam,100 IRVING AVENUE,BROOKLYN,11237,40.7036615,-73.9225677
32K145,P.S. 145 Andrew Jackson,100 NOLL STREET,BROOKLYN,11206,40.7016144,-73.9321501
32K151,P.S. 151 Lyndon B. Johnson,763 KNICKERBOCKER AVENUE,BROOKLYN,11207,40.6933707,-73.9082333
32K162,J.H.S. 162 The Willoughby,1390 WILLOUGHBY AVENUE,BROOKLYN,11237,40.7072263,-73.9197943
32K168,The Brooklyn School for Math and Research,400 IRVING AVENUE,BROOKLYN,11237,40.696834,-73.9117008
32K274,P.S. 274 Kosciusko,800 BUSHWICK AVENUE,BROOKLYN,11221,40.694186,-73.928157
32K291,J.H.S. 291 Roland Hayes,231 PALMETTO STREET,BROOKLYN,11221,40.6953855,-73.9157765
32K296,I.S. 296 - The Anna Gonzalez Community School,125 COVERT STREET,BROOKLYN,11207,40.6889123,-73.9102637
32K299,P.S. 299 Thomas Warren Field,88 WOODBINE STREET,BROOKLYN,11221,40.6909968,-73.9178498
32K347,I.S. 347 School of Humanities,35 STARR STREET,BROOKLYN,11221,40.7008178,-73.9275874
32K349,"I.S. 349 Math, Science & Tech.",35 STARR STREET,BROOKLYN,11221,40.7008178,-73.9275874
32K376,P.S. 376,194 HARMAN STREET,BROOKLYN,11237,40.698048,-73.920166
32K377,P.S. 377 Alejandrina B. De Gautier,200 WOODBINE STREET,BROOKLYN,11221,40.6939871,-73.9152859
32K383,J.H.S. 383 Philippa Schuyler,1300 GREENE AVENUE,BROOKLYN,11237,40.6976382,-73.9195339
32K384,P.S. /I.S. 384 Frances E. Carter,242 COOPER STREET,BROOKLYN,11207,40.6903004,-73.9048696
32K403,Academy for Environmental Leadership,400 IRVING AVENUE,BROOKLYN,11237,40.696834,-73.9117008
32K545,EBC High School for Public Service - Bushwick,1155 DEKALB AVENUE,BROOKLYN,11221,40.694733,-73.929295
32K549,Bushwick School for Social Justice,400 IRVING AVENUE,BROOKLYN,11237,40.696834,-73.9117008
32K552,Academy of Urban Planning,400 IRVING AVENUE,BROOKLYN,11237,40.696834,-73.9117008
32K554,All City Leadership Secondary School,321 PALMETTO STREET,BROOKLYN,11237,40.6974214,-73.9131279
32K556,Bushwick Leaders High School for Academic Excellence,797 BUSHWICK AVENUE,BROOKLYN,11221,40.695404,-73.927367
32K562,Evergreen Middle School for Urban Exploration,125 COVERT STREET,BROOKLYN,11207,40.6889123,-73.9102637
32K564,Bushwick Community High School,231 PALMETTO STREET,BROOKLYN,11221,40.6953855,-73.9157765
84K037,Beginning with Children Charter School II,215 HEYWARD STREET,BROOKLYN,11206,40.7041207,-73.9533388
84K125,Success Academy Charter School - Bed-Stuy 2,211 THROOP AVENUE,BROOKLYN,11206,40.6977036,-73.9433424
84K129,Success Academy Charter School - Cobble Hill,284 BALTIC STREET,BROOKLYN,11201,40.6853525,-73.9937249
84K182,Success Academy Charter School - Williamsburg,183 SOUTH 3 STREET,BROOKLYN,11211,40.7116813,-73.9597817
84K333,Explore Exceed Charter School,443 ST MARKS AVENUE,BROOKLYN,11238,40.6768467,-73.9597276
84K355,Williamsburg Collegiate Charter School,157 WILSON STREET,BROOKLYN,11211,40.7058107,-73.962046
84K356,Achievement First Crown Heights Charter School,790 EAST NEW YORK AVENUE,BROOKLYN,11203,40.6624725,-73.9359541
84K357,KIPP AMP Charter School,1224 PARK PLACE,BROOKLYN,11213,40.6726919,-73.9368714
84K358,Achievement First East New York Charter School,557 PENNSYLVANIA AVENUE,BROOKLYN,11207,40.6635217,-73.8937024
84K359,The Uft Charter School,300 WYONA STREET,BROOKLYN,11207,40.6714902,-73.892852
84K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,1580 DEAN STREET,BROOKLYN,11213,40.676079,-73.9355624
84K362,Hellenic Classical Charter School,646 FIFTH AVENUE,BROOKLYN,11215,40.6629625,-73.9921057
84K367,Success Academy Charter School - Bed-Stuy 1,70 TOMPKINS AVENUE,BROOKLYN,11206,40.697127,-73.9466607
84K379,Explore Excel Charter School,1077 REMSEN AVENUE,BROOKLYN,11236,40.6427414,-73.9087302
84K386,Invictus Preparatory Charter School,370 FOUNTAIN AVENUE,BROOKLYN,11208,40.670026,-73.874515
84K395,Roads Charter School I,1495 HERKIMER STREET,BROOKLYN,11233,40.677507,-73.90415
84K406,Teaching Firms of America-Professional Preparatory Charter School,616 QUINCY STREET,BROOKLYN,11221,40.6885061,-73.9353179
84K417,Urban Dove Charter School,600 LAFAYETTE AVENUE,BROOKLYN,11216,40.6896738,-73.9507837
84K473,Williamsburg Charter High School,198 VARET STREET,BROOKLYN,11206,40.7035601,-73.9358592
84K486,New Dawn Charter High School,242 HOYT STREET,BROOKLYN,11217,40.6830057,-73.9904759
84K508,Achievement First Endeavor Charter School,510 WAVERLY AVENUE,BROOKLYN,11238,40.682396,-73.965924
84K517,Leadership Prep Bedford Stuyvesant Charter School,141 MACON STREET,BROOKLYN,11216,40.6817829,-73.9457107
84K536,Community Roots Charter School,51 SAINT EDWARDS STREET,BROOKLYN,11205,40.6940695,-73.9776528
84K538,Achievement First Bushwick Charter School,1300 GREENE AVENUE,BROOKLYN,11237,40.6976382,-73.9195339
84K593,Excellence Boys Charter School,239 PATCHEN AVENUE,BROOKLYN,11233,40.683424,-73.925852
84K608,Kings Collegiate Charter School,1084 LENOX ROAD,BROOKLYN,11212,40.658397,-73.9199304
84K626,Achievement First Brownsville Charter School,2021 BERGEN STREET,BROOKLYN,11233,40.6741215,-73.9135679
84K648,Bedford Stuyvesant Collegiate Charter School,800 GATES AVENUE,BROOKLYN,11221,40.6880664,-73.9326769
84K649,La Cima Charter School,800 GATES AVENUE,BROOKLYN,11221,40.6880664,-73.9326769
84K651,PAVE Academy Charter School,732 HENRY STREET,BROOKLYN,11231,40.6758809,-74.003647
84K652,Brooklyn Ascend Charter School,205 Rockaway Parkway,BROOKLYN,11212,40.6621598,-73.9209953
84K680,Achievement First Aspire Charter School,982 HEGEMAN AVENUE,BROOKLYN,11208,40.6664086,-73.8765699
84K689,Citizens of the World Charter School 1,424 LEONARD STREET,BROOKLYN,11222,40.719768,-73.9484181
84K692,Citizens of the World Charter School 2,791 EMPIRE BOULEVARD,BROOKLYN,11213,40.6637059,-73.9360465
84K693,Northside Charter High School,424 LEONARD STREET,BROOKLYN,11222,40.719768,-73.9484181
84K701,Brooklyn Charter School,545 WILLOUGHBY AVENUE,BROOKLYN,11206,40.6941169,-73.947181
84K702,Community Partnership Charter School,241 EMERSON PLACE,BROOKLYN,11205,40.6896647,-73.9611647
84K703,Beginning With Children Charter School,11 BARTLETT STREET,BROOKLYN,11206,40.700268,-73.9482559
84K704,Explore Charter School,655 PARKSIDE AVENUE,BROOKLYN,11226,40.6561715,-73.9515718
84K707,Brooklyn Prospect Charter School,3002 FORT HAMILTON PARKWAY,BROOKLYN,11218,40.647887,-73.978726
84K710,Brownsville Collegiate Charter School,364 SACKMAN STREET,BROOKLYN,11212,40.6689046,-73.9047039
84K711,Leadership Preparatory Brownsville Charter School,985 ROCKAWAY AVENUE,BROOKLYN,11212,40.6562927,-73.9073241
84K712,Excellence Girls Charter School,794 MONROE STREET,BROOKLYN,11221,40.6883298,-73.924108
84K724,Leadership Prep Canarsie Charter School (Leadership Prep CS 4),1001 EAST 100 STREET,BROOKLYN,11236,40.6435042,-73.8964704
84K726,Fahari Academy Charter School,72 VERONICA PLACE,BROOKLYN,11226,40.6483745,-73.9531324
84K730,Summit Academy Charter School,27 HUNTINGTON STREET,BROOKLYN,11231,40.6776105,-74.0048175
84K731,Brooklyn Excelsior Charter School,856 QUINCY STREET,BROOKLYN,11221,40.6897195,-73.9250191
84K733,"Math, Engineering, and Science Academy Charter High School",231 PALMETTO STREET,BROOKLYN,11221,40.6953855,-73.9157765
84K734,The Ethical Community Charter School (TECCS),700 PARK AVENUE,BROOKLYN,11206,40.6975593,-73.9474958
84K736,New American Academy Charter School,5800 TILDEN AVENUE,BROOKLYN,11203,40.647733,-73.922202
84K737,Brownsville Ascend Charter School,1501 PITKIN AVENUE,BROOKLYN,11212,40.668925,-73.91784
84K738,New Visions Charter High School for Advanced Math and Science III,3000 AVENUE X,BROOKLYN,11235,40.59314,-73.936638
84K739,New Visions Charter High School for the Humanities III,3000 AVENUE X,BROOKLYN,11235,40.59314,-73.936638
84K740,Brooklyn Scholars Charter School,2635 LINDEN BOULEVARD,BROOKLYN,11208,40.6690107,-73.8672121
84K741,Success Academy Crown Heights (Brooklyn 7),1025 EASTERN PARKWAY,BROOKLYN,11213,40.6690343,-73.9343392
84K742,Explore Empower Charter School,188 ROCHESTER AVENUE,BROOKLYN,11213,40.672706,-73.9289299
84K744,Coney Island Preparatory Public Charter School,501 WEST AVENUE,BROOKLYN,11224,40.5820446,-73.9722141
84K746,Hebrew Language Academy Charter School,1340 EAST 29TH STREET,BROOKLYN,11210,40.6184869,-73.9463568
84K752,Success Academy Fort Greene (Brooklyn 5),101 PARK AVENUE,BROOKLYN,11205,40.6967378,-73.9760388
84K756,Success Academy Prospect Heights (Brooklyn 6),801 PARK PLACE,BROOKLYN,11216,40.6734897,-73.9511279
84K757,Unity Prep Charter School,432 MONROE STREET,BROOKLYN,11221,40.6862341,-73.9408462
84K758,Brooklyn Urban Garden Charter School,500 19TH STREET,BROOKLYN,11215,40.656204,-73.982638
84K759,CANARSIE ASCEND CHARTER SCHOOL,9719 FLATLANDS AVENUE,BROOKLYN,11236,40.644035,-73.900509
84K769,Hyde Leadership Charter School- Brooklyn,330 ALABAMA AVENUE,BROOKLYN,11207,40.6685356,-73.8979392
84K774,Achievement First Apollo Charter School,350 LINWOOD STREET,BROOKLYN,11208,40.6770363,-73.8834076
84K775,Leadership Preparatory Ocean Hill Charter School,51 CHRISTOPHER AVENUE,BROOKLYN,11212,40.6724303,-73.9062459
84K777,Ocean Hill Collegiate Charter School,1137 HERKIMER STREET,BROOKLYN,11233,40.6779834,-73.915842
84K780,Brooklyn East Collegiate Charter School,80 UNDERHILL AVENUE,BROOKLYN,11238,40.678424,-73.9658195
84K782,Bedford Stuyvesant New Beginnings Charter School,82 LEWIS AVENUE,BROOKLYN,11206,40.694672,-73.937723
84K785,Imagine Me Leadership Charter School,818 SCHENCK AVENUE,BROOKLYN,11207,40.660063,-73.883478
84K791,Brooklyn Dreams Charter School,259 PARKVILLE AVENUE,BROOKLYN,11230,40.6317952,-73.9695397
84K792,The Cultural Arts Academy at Spring Creek Charter School,1400 LINDEN BOULEVARD,BROOKLYN,11212,40.6541349,-73.908199
84K793,Bushwick Ascend Charter School,751 KNICKERBOCKER AVENUE,BROOKLYN,11221,40.6936862,-73.9090297
84K796,Lefferts Gardens Charter School,601 PARKSIDE AVENUE,BROOKLYN,11226,40.6561076,-73.9542026
84K797,New Hope Academy Charter School,475 EAST 57 STREET,BROOKLYN,11203,40.643774,-73.9222829
84M065,Democracy Prep Endurance Charter School,250 WEST 127 STREET,MANHATTAN,10027,40.8110071,-73.9491304
84M068,KIPP Washington Heights Middle School,21 JUMEL PLACE,MANHATTAN,10032,40.8394126,-73.9357677
84M080,Manhattan Charter School II,220 HENRY STREET,MANHATTAN,10002,40.7135296,-73.9856844
84M085,Global Community Charter School,421 WEST 145 STREET,MANHATTAN,10031,40.824763,-73.945768
84M100,Neighborhood Charter School of Harlem,132 W 124 STREET,MANHATTAN,10027,40.8076579,-73.9473337
84M168,East Harlem Scholars Academy Charter School II,1573 MADISON AVENUE,MANHATTAN,10029,40.7936899,-73.9491583
84M170,Success Academy Hell's Kitchen (Manhattan 2),439 WEST 49TH STREET,MANHATTAN,10019,40.7639993,-73.9908346
84M174,Success Academy Union Square (Manhattan 1),40 IRVING PLACE,MANHATTAN,10003,40.7354677,-73.987393
84M186,Harlem Hebrew Language Charter School,147 SAINT NICHOLAS AVENUE,NEW YORK CITY,10026,40.804844,-73.953075
84M202,Great Oaks Charter School,1 MONROE STREET,MANHATTAN,10002,40.7115402,-73.9965241
84M279,The Opportunity Charter School,240 WEST 113 STREET,MANHATTAN,10026,40.8015793,-73.9552724
84M284,Harlem Children's Zone Promise Academy 1 Charter School,245 West 129th Street,New York,10027,40.8115678,-73.9465374
84M320,Manhattan Charter School,100 ATTORNEY STREET,MANHATTAN,10002,40.7185769,-73.9843219
84M329,Harlem Link Charter School,20 WEST 112 STREET,MANHATTAN,10026,40.7984949,-73.9498493
84M330,Girls Preparatory Charter School of New York,442 EAST HOUSTON STREET,MANHATTAN,10002,40.7196415,-73.9774227
84M335,Harlem Village Academy Leadership Charter School,2351 1ST AVENUE,MANHATTAN,10035,40.7992278,-73.9338214
84M336,KIPP Infinity Charter School,625 WEST 133 STREET,MANHATTAN,10027,40.819803,-73.956827
84M341,Harlem Children's Zone Promise Academy II Charter School,2005 MADISON AVENUE,MANHATTAN,10035,40.8070793,-73.9390933
84M350,Democracy Prep Charter School,2230 5 AVENUE,MANHATTAN,10037,40.8133194,-73.9378928
84M351,Success Academy Charter School - Harlem 1,34 WEST 118 STREET,MANHATTAN,10026,40.8026717,-73.9471934
84M353,New Heights Academy Charter School,1818 AMSTERDAM AVENUE,MANHATTAN,10031,40.8286152,-73.9454018
84M382,DREAM Charter School,232 EAST 103 STREET,MANHATTAN,10029,40.7886696,-73.9449061
84M384,Success Academy Charter School - Harlem 2,144-176 EAST 128 STREET,MANHATTAN,10035,40.8069774,-73.9376529
84M385,Success Academy Charter School - Harlem 3,410 EAST 100 STREET,MANHATTAN,10029,40.7850131,-73.942073
84M386,Success Academy Charter School - Harlem 4,240 WEST 113 STREET,MANHATTAN,10026,40.8015793,-73.9552724
84M388,St. HOPE Leadership Academy Charter School,222 WEST 134 STREET,MANHATTAN,10030,40.8145839,-73.9449913
84M430,The Equity Project Charter School (TEP),549 AUDOBON AVENUE,MANHATTAN,10040,40.8562127,-73.9265543
